SRR27190676,SRR27190684,SRR27190685,SRR27190700,SRR27190708,SRR27190710
0,0,0,0,0,0
0,2,5.5,0,3.5,5.5
21.3676,2.81844,11.8647,4.2166,0,14.1342
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.501705,0,0,0,0
0,0,0,0,0,0
1487.31676,5161.4547999999995,4928.374233973999,9775.269064987298,2924.15667299536,2891.53372
36.102050000000006,32.947739999999996,35.2573938,11.0779805,46.6328699,68.47107500000001
871.5640500000001,1906.190445,3171.58576,1378.0514029999995,2056.400263,758.2298629999999
17.4918,4.20416,12.0006,5,6,31.4463
0,2,0,0,0,2
137.02114,162.7846565,214.06529999999998,157.07084169600003,152.4020017873,151.2216
0,0,0,0,0,0
0,0,0,0,0,0
12.4412,0,4.79293,1.2513,0.844545,1.59875
84.7679,71.0869,80.234,44.2842,77.0939,115.792
0,0,0,0,0,0
0,0,0,0,0,0
0,0,3,0,0,0
23.0000000417945,10,15,0,10,18.000000166029
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
18.222749999999998,5,25.63605,14,10,39.6659
0,1,10.1334,11,11,1
30,127,62,0,47,33
0,0,0,0,0,0
407.91889,57.60682,860.2873426328201,862.2156279999999,77.543834,55.66665805
0,0,0,0,0,0
15,12,10,7,12,27
0,10.2064,55.2735,0,26.8237,54.0257
7,6,0,0,4,8
3,5.1544,7.38981,11.155854,12.0198,15.5753
67,26.64922,54.074799999999996,6.00358,30.0452,52.105923015319604
19.0431,21.3899,6.01052,26,23.243,20.1189
0,0,0,0,0,0
0,0,24.8381,0,0,0
30,0,0,18.5259,5,8.95836
0,0,2.85012,0,0,0
0,0,0,0,0,0
0,2,0,0.225347,35.4598,11.0831
0,0,0,0,0,0
3,2.26455,0,4.12242,17,7
147.41379,174.18082000000004,315.08334,19.0771,245.57498520000001,261.31815
0,0,0,0,0,0
1.78248,25.11928,0.00902913,0,2.67346,19.9853
0,0,0,0,0,0
30,76,63.0000000262941,125,29,44
14.3767,0,0,0,0,2.96201
18,0,0,0,0,0
139.12192,269.027216,377.29937,415.413429,552.94548,270.181
24.635199999999998,12.078399999999998,20.30257,6,14.664939,12.02167
1.17437,0,3.24297,6.99506,3.19045,0
202.33138999999997,718.38726,670.8733819999999,440.98445,675.94625,331.65037
1120.6499001231218,1609.284445922,1833.2105752672605,1352.1482703812135,1545.705611736508,1366.98320748191
3854.0024999999996,4779.814863185768,6538.740851909465,5021.07358897324,5752.001861850641,5609.0109488591
0,0,0,0,0,0
0,1.51796,8.97876,11.1984,115.09,26.0003
45,3.48204,15.0212,32.8016,76.9101,34.9997
333.78198,146.871501,189.33661,163.52509,268.99495012981896,198.08166029999998
92.99998000000001,93.99991999999999,79.900839,84,105.04562,93.07095000000001
529.00014,1265.00123512,1174.9990014566201,918.999950897533,1078.00019,935.9996184180101
24.000047335,13,14.00001,2,23.126379999999997,22.99998
33,18.7853,20.99999,2.0474,14,13.2519
71.93983,70.6976,112.7683,57.00242,95.2837,41.06223
0,11.209,91.3956,16.7143,16.3174,0.0326805
0,0,0,0,0,0
15.8963,25.8842,31.7599,13.3989,34.9348,39.6826
0,0,0,0,0,0
0,0,15.85886,1.57269,38.52787,0
0,0,0,0,0,0
0,3,2,0,0,0
0,0,0,0.226481,0,0
0,0,0,0,0,0
9,14,53,16,36,46
27,9,0,0,4,6.29321
9,1.1418,1.0867,0,2,2.19494
0,14,10,6,5,1
2,0,0,0,0,0
2,0,0,0,0,0
120.2995,240.0294,229.00197,134.0002,208.0009,202.0279
80.83361,66.0839,115.21470000000001,66.24921,105.4403001477,121.2108
154.43380000000002,129.4026,272.21634,111.5016,148.09458,147.92162000000002
0,0,0,1,0,0
9.689540000000001,12.059809999999999,15.00189,0,3.00092,27.107420000000005
0,5.8703,0,0,4,7
0,0,24.3087,0,0,0
16,65.23406,33.00005,11,77.06989144972998,25.999969999999998
74.000013,2154.2346000000002,586.4136000000001,1220.2359999999999,352.0002,321.99992
0,0,0,0,0,0
233.806,265.40522000000004,625.38276,243.3459,516.30472,420.58398800000003
26,30.2817,33,14,45.1695,53.883019999999995
0,0,0,6,0,0
0,0,0,0,0,0
0,0,0,0,0,0
25.999958000000003,26,53.00071,36.99998,51.00001,52.00732
0,1,2.08283,0,2,0
0,0,50.5199,0,0,4.73951e-5
0,3,2.00058,9.00339,5,3.00613
5.86965,2.50264,4.4173,3.08678,2.01564,5.1249
0,0,0,0,0,0
0,0,0,0,0,0
5.50275,1.50204,1.00059,5.5,0.5,3.52853
43.3344,13.7983,31.9576,20.3024,30.4432,60.2992
0,0,0,0,0,0
0,0,0,0,0,0
1,0,1.3697,0,0,0
231.88845446,435.593,484.05557,383.84808999999996,413.60192,336.50207176630005
0,0,0,0,1,0
0,0,0,0,0,0
0,0,6,0,0,0
0,0,0.5,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
41.194829999999996,45.033534,141.36771000000002,27.127180000000003,35.375586,55.67690999999999
0,0,0,0,0,0
3.0047,4.03426,2.97215,0,0,2.03986
0,0,3,0,0,0
4,20,13,9,30,27
17,9,5,11,20.00001,13
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
40.627300000000005,76.93749,82.3174,60.313500000000005,62.22295,34.63431
115.0265,99.8286,42.02899,43.15769,50.05497,48.15591
16,30,27.4235,1,11,19.77
0,0,0,0,1,0
487.68170000000003,543.284874092,874.112219,365.0876000300732,554.7093,954.0289
33,14.0589,34.0044,4.0435,12.248,8.87514
75.78299000000001,17.9523,116.04964,6.01291,21.6339,29.949
0,0,0,0,0,0
179.75382,155.62066,307.87111,122.27197,160.37793,266.22705
0,0,0,3,0,0
31.999969999999998,17.03037,46.07499,33.03776,22.07583,35.99995
36.70958,13.51218,39.07074,16.45146,49.0588263144936,64.55669999999999
138.288752,83.54278,104.49973000000001,100.591103,87.321686,56.837374999999994
1.01501,7.15459,16.7188,5.04413,2.00001,10.2963
45.76855,20.9814,64.32188000000001,17.0475557012,21.865064245086998,68.9729203792
27.03499,9.08674,20.16525,15,10.39695,8.20144
0,0,0.0663105,0,0,0
4.50309,0,0,0,3,0
0,0,0,0,0,0
0,4,3,0,0,0
0,0,0,0,0,0
3,3.00607,14.0339,4,6,20.0153
6.73762,4.25849,11.2295,4.08678,11.9591,44.5128
14.000009895,2.9999989115,0.9999996415400001,1.00000003525,0,0
3.08532,5.07085,3.14146,2.10386,0,8.25834
103.00007787199999,239.00032000000002,202.9998,153.99997832219398,212.99982,120.999988728
133,135,272,185,221,223
0,8,1,0,1,14
782.3924000000001,1470.9604005103479,1301.7568,1572.908,1226.77510185126,1151.5238000000002
0,6,2,0,7,8
25.6877,5,0,3.99597,0,0
0,4,0,0,0,0
13,115,96,21.999999,88.00006499999999,33
0,0,0,0,0,0
0,0,0,0,0,0
56,41.000052649329994,113.48373747,73.50489999999999,59.8343,35.173
24.000019536050004,60.99995,96.00000212078,65.0000082725,49.000029999999995,120.00004000000001
51.0162,8,41.416399999999996,5.00001,41.0001,17.11
0,0,0,0,0,0
11,14,30,2,5,19
0,0,0,0,0,0
3590.76174,4128.70478,3889.7891399999994,4060.7749300000005,4867.8856,4423.44691
26,7,20,10,2,13.000014
0,0,0,0,0,0
596.476,1237.43,976.999,350.476,1394.5,825.617
139.03052,165.1294,136.5788,29.902150000000002,79.61202399999999,167.74889
0,0,0,0,0,0
3100.995840218446,4861.99604116124,5368.99944,6493.00127377,4984.001700976015,4896.99484965
0,0,0,0,0,0
0,0,0,0,0,0
995.3568997299999,1332.3501099999999,1546.98365,903.4516979999999,1764.6772400000002,1254.71106409
273.597,746.345,849.2233,276.661,639.164,396.1478
0,0,2.02776,0,0,0
5,1,15.99999,0,18,7
0,0,0,0,0,0
20.14166,13.42844,9.50997,3,7.97489,24.09031
8,2,0,0,0,18
0,5,0,0,0,1
866.003177,981.5092599999999,754.1014299999999,670.00015,769.1770237999999,573.51912767
1805.9479999999999,2870.6130000000003,3627.2304999999997,2247.6111375799996,4107.6317,2549.2539
663.9409700000001,704.00002,865.9995,556.0004,939.0005399999999,985.999
0,0,0,0,0,0
0,0,0,1.5,0,0
175.04449,210.77666,198.83563999999998,166.89682999999997,233.98275999999996,289.93165999999997
0,0,6.00243,0,0,2.05397
0,0,0,0,0,0
0,0,0,0,0,0
0,3,0,0,0,10
0,0,0,0,0,0
0,0,0,0,0,0
0,0,2,0,0,0
13,12,4.01406,5.01584,7,5.045780000000001
2612.363336585472,3859.6337869729005,7832.357723906878,1079.0279907503077,2074.49150112591,4719.6888692083
362.00042,419.0001,804.6464,502.0004,731.99997,733.9997
12819.739179999999,23195.190690000003,12469.417710022006,15479.59694001882,16525.899642691944,13090.373029999999
1382.3457899999999,2098.10094,2837.0168000000003,1711.632053423,2786.8068699999994,1827.0403
0,0,0,0,0,0
11,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
38.7711,12.1381,26.0209,18.1753,8.00123,17.2224
0,0,0,0,0,0
12.7695,0,0,4.01216,3.44275,0
0,1,4,0,18.1115,12.3893
0,0,0,0,0,0
0,0,0,0,0,0
2182.0005404,4788,1331.9969999999998,1223.9964,1208,2896.0005
6.01323,6,1,4,5.15101,3
0,0,0,0,3,1
285.6222,435.069699,342.44807000000003,213.28216,432.88141,291.76257
15,0,0,1,5,0
13,6,18.2908,1,1,0
0,0,0,0,0,0
0,6,0,0,0,2
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,1,0,2.44034
0,29.61288,0,10.941089999999999,4.2105,0
3.15591,0,0,10.55990863681,4.89062,14.050270000000001
0,0.38166,0,0,16.5914,0
203.41111,305.423,598.8468,207.014,508.99773999999996,331.9274
88.0815,56.4263,110.83465,117.342,121.089,187.095
8.06417,8.566965999999999,0,5.04827,13.03376,7.00817
0,0,1.5,0,0.5,0.5
0,0,0,0,0,0
0,0,0,0,0,0
8,0,0,0,0,9
30.1211,12.186,21.4519,3.74308,1.73301,10.3521
0,1,0,0,0,0
149.00018,154.00000000000003,157.00003999999998,61.99997,379.24238999999994,142.00002654
718.2887482102032,1118.5664417350813,1123.0925305529715,1279.537800713564,903.804127306,1664.3543759327163
0,0,0,0,18.3673,0
0,24,12,2,17,42
28963.17968,37481.70629999999,38211.2362,32023.39752,47746.54694,36708.249910000006
60.5,63.499956000000005,105.432,100.49996999999999,50.50005,96.78389
0,2,0,0,0,0
43,35.99996732853,50.14264000000001,38.0109,23,65.07033
251.24278697448634,1181.9250983499999,886.9703918584894,509.4978372046847,763.6641634797933,923.1410816384179
37.4065,1.01473,8.543569999999999,11.00014,7,14.2477
30.634909999999998,0,268.2033263605,315.18420000000003,335.64137999999997,75.91645
4.800000000000001,4.50000312437,2.532274,8.982086108092,121.393491,18.79873
237.167,95.8009,311.405,135.359,108.708,95.1547
0,0,0,0,0,0
805.99901,773.00074,1050.9997999999998,552.93461,1092.00046,1237.99988
0,0,0,0,0,0
0,0,0,0,3,1
37.950199999999995,24.033790000000003,36,0,9.999997,11
377.46666999999997,445.99990999999994,835.9997000000001,761.043437,610.031800682082,376.01234999999997
0,0,0,0,0,0
0,167.2620912415,12.7100075845,102.326500184533,2.5201500570593,0
0,21.00005,4.653581000000001,17.15383,14,27.99998
34.09723,8.022459999999999,39.25546,3.00899,24.80758301644,45.998599999999996
31.5978,9.97647,8.96945,1.21494,1.0798,27.681
8.04205,15,15.6325,25,13.10027,44.2768
142.99986,303.99989,283.0003,228.00017,301.99971,398.00042
0,0,0,0,0,0
2,0,0,0,0,0
0,0,0,0,0,0
308.36130000000003,1016.2647999999999,1023.56138,2956.2608,482.78709201000004,509.66031
0,0,0,0,0,0
174.897692,149.80387,323.491000395764,194.05325752,245.44690006257042,215.00898
0,0,0,0,0,0
0,0.663911,1.33763,2.9296,0,0.503673
0,0,0,0,0,0
57.733480859827,77.72783889324,160.7232267696,49.86468,86.049598,123.91299107400002
0,0,0,1,0,0
0,1,0,0,0,0
151.60032,50.54126043049901,194.79218659999995,82.51499999999999,127.49414,173.67399999999998
64.0124271858,19.2571,8.14852,10.1549,4.2551300175721005,30.1293366686
2.29799,9.38474,5.12689,7.02442,6.14804,12.5847
54.000029999999995,32,69.4263,14,25,31
1,0,2.11548,5,0,0
0,0,0,0,0,0
0,0,0,0,0,0
46.97112,18.217841668040002,4,10.325906,163.86227444000002,10.1032
0,1,5,2.05791,8,2.0000047199999997
144.3603,187.27669999999998,142.2886,162.85182,146.86287511,131.12779999999998
16.000000023139,38.838633132590004,47.5518,17.0000000153778,47.7722,51.40893
0,0,0,0,0,0
0,0,0,0,0,0
79.0000186,428.00052999999997,359.43624,716.99883,225.05489999999998,166.03152
239.335,508.6885,355.6697,336.369,230.11448,205.92459
3.0531,17.32177,40.1821,14.3874,7.111330000000001,24.79466
8127.003139999999,9731.003110000001,14464.002996448,7994.9948699999995,14025.004960872,12685.99529
0,0,0,0,0,0
247.867,52.5542,879.094,441.417,292.321,147.932
0,0,0,1,0,0
0,0,2,0,3.50687,0
147.17648,164.93419021442298,206.21927,143.07622007,197.19105999999996,137.32362
0,0,0,0,0,0
174.00048017,456.999632809,491.999596,407.00016144,490.999923507,466.99957919999997
0,0,0,0,0,0
2,0,0,0,0,0
2,13,2,12,15,6.51942
66,55,130,40.000029999999995,90,120
58.614104999999995,130.67759,76.721,102.99998,51.4174,87.1482
46.6576,20.645300000000002,102.40200000000002,52.84643,46.1588,66.4092
0.019624,0,0,0,0,0.0370241
0,0,0,0,0,0
0,0,0,1,0,0
163,205,299,138,327,196
2,7.76179,15.78706,0,14.2162,0
15.6493,28.6752,12.5345,0,19.3271,12.10661
0,0,0,0,0,0
0,0,0,0,0,0
0,5,3,26,13,10
0,0,0,0,0,1
219,159.00002,3,18,19,150.99955
22,4,9.006126,5.09296,12.3644,40.3833
15,32,17,10,13,8
0,0.0386252,0,0,0,0
49.24089000000001,20.90974,34.93,28.3445,19.78432,35.503
0,0,0,0,0,0
12,0,0,0,0,0
0,0,0,1,0,0
0,0,0,5,5,5.53773
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
28.7634,5.91181,21.4471,19.3684,1.20472,33.1721
0,2.11623,0,1.25,2.43769,3.64933
0.050689,0.586362,7.46431,0.668165,1.18532,0.5
0,0,1.01428,0,0,0
0,0,0.303972,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
88.55372000000003,210.240336,163.05804,104.73459978,95.681121886,81.98936800000001
80.78,226.281,100.271,135.383,155.327,110.892
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1782.654159448054,2698.004177558456,4063.58995794,1935.5452273749002,3234.8754999999996,2463.8029000254082
53.9535,31.99997,40.389089999999996,24,23.14768,15.51059
0,0,0,0,0,0
0,0,0,0,0,0
16.2062,17.4635,22.0043,8.05163,12.2781,25.0418
68.7675,19.9282,43.9928,2.80339,21.5323,5.26895
0,105.99992,102,512.0008,73.00001,31.00313
43.5448,12.1003,23.5091,22.097,6.59183,43.2297
139.205,78.06478,58.140690000000006,20.7915,63.90800099999999,80.44622
0,0,0,0,0,0
3683.9450699999998,3264.9637356351905,6148.6423,3770.3021500000004,4852.73709,4930.172140000001
0,0,0,0,0,0
0,0,0,0,0,0
0,2.1888,0,0,0,0
0,2,0,0,0,0
0,6.028219999999999,30.26726,0,18.99996,4.133984
0,0,0,0,0,0
0,0,0,0,0,0
16.000032,6.0000019,36.999954,19.999971000000002,23.0000036,8.999997
58.212,115.48223399999999,175.00001000000003,153.05333000000002,195.6553,85.119819
0,0,0,0,0,0
0,5,10,0,0,0
0,0,0,0,0,0
0,10,1.20141,0,0,6
55.1331,7.76266,216.757,37.8018,12.8765,93.9322
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
7.01663e-5,168.047,98.3489,832.6355,86.14852,0
12,23.000006,28.377290000000002,18,27,43
234.8727,447.21639999999996,600.3033,350.43600000000004,524.19746,615.8215899999999
32.8265,4,1,3,3,5
0,0,0,0,2,0
0,0,10,0,2,0
0,5,11,0,1,4
0,0,0,0,0,2
1,2.00529,0,8.01467,0,1
23.0464,11.8032,45.9657,23,39.026700000000005,19.277
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,31,5,24,19.999976000000004,4
0,0,0,0,0,0
36.868,91.1163,84.4039,20.8358,103.67124100000001,72.7757
10.0305,36.5137,62.70829,29.568170487187203,90.11977,24.532359999999997
11.553180000000001,0,10.10179,9.24438,1.01482,4.47033
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,7.0006
0,0,0,0,8.40128,0
0,9,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
243113.339,498318.8824,659314.8779999999,1296004.6228999998,326273.6797,300179.08619999996
2744,9829,6712,39244,6191,7402
15.399,0,0,10.4624,0,1.4847
0,0,0,0,0,5
1.00089,5,10,5.047280000000001,2.03193,13
576.22735,950.48034,733.1085899999999,479.0180999999999,521.00036,958.14399
0,0,0,0,0,0
34.55349,53.17084,46.498960000000004,8.72263,14.4974,115.18540999999999
54.7787,18.99997,18.02863,6,18,45.1064
0,0,13.298400000000001,0,0,0
0,0,3.03466,0,1.01492,0
0,4.11575,10.9295,3.4239,13.48535,6
0,2.00952,0,4.11039,0,10.027
62.9187,11.7406,14.6203,18.5894,19.2319,11.0856
2111.1918,3529.7202799999995,2750.2458,1045.0359,2914.6046699999997,2741.7745999999997
0,0,0,0,0,0
940.785,1670.7497999999998,579.7283,518.7909,1986.500800035712,999.7880447823002
1.62358,0,0,0,0,0
0,3,7,0,1,0
44.02357,90.01437,141.087104,68.4778,141.32220999999998,98.50628599999999
276.843,286,246.384,169.84,272.81,200.36007
0,0,0,0,0,0
33.0000298,6.000000549999999,3,0,0.9999995419,12.00004639
0,0,2,2,0,0
0,0,0,0,0,0
21936.22636,37483.64046,21210.22342,11580.376097482254,223.73751,598.60455
143.07851,185.7227,459.025,128.016,268.0165,256.99983
107,78.40832,164.25561000000002,30.586029999999997,163.45761000000002,80.07982100000001
0,3,3.13137,4,0,0
10.0309,1,11.130709000000001,1.025,6,20.0306
0,0,0,0,0,0
39.7924,7.00636,26.0574,4,12.153636,41.4441
0,0,0,0,0,0
0,0,0,0,0,0
51,19,44.5,5.229329,2,30.50009
0,16.233800000000002,31.4734,1.03269,0,17.44754
218.00043,319.00028,302.99953999999997,180.00004,212.00018,303.08858000000004
301.2040200660266,276.5379237102,1183.6320438692,232.78559,523.85874139034,581.5271720169999
64.95499,121.48597000000001,180.21065000000004,87.00004,97.26365999999999,133.59408
55.202600000000004,83.5495,137.90975,137.53798,108.067,155.866
104.33692,185.4742786675,274.62293999999997,179.52101499999998,282.95541099999997,213.84942599999994
59.717,24.0301,36.1678,8.80412,20.1684,27.1012
0,0,0,0,0,2
0,2,1,0,0,0
0.102444,7.54324e-4,0,0,0,5.13114e-8
0,0,0,0,0,0
23.5361,26.3629,36.1818,52.5443,29.9434,23.9946
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
23.5361,26.3629,36.1818,52.5443,29.9434,23.9946
0,0,0,0,0,0
14,0,0,0,0,2
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,2,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,7,0,0,0
0,0,8,0,2,0
3,0,1,1,0,3
0,0,0,0,0,2
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,5
0,0,0,0,0,0
0,0,0,1.73654,0,0
1.27623,4.56247,1.8207,9.11652,10.9347,6.78009
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.5,0,0,1,0
14,0,0,0,0,0
8,7,8,3,30,9
0,0,0,0,0,0
0,6,3,0,0,0
0,0,0,0,0,0
8,3,0,0,0,6
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,5,0,0,0
0,0,0,0,1,0
0,1,0,0,0,5
0,0,0,2.5,1.5,0
23.5361,26.3629,36.1818,52.5443,29.9434,23.9946
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
8,9,8,3,0,30
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,2
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.75,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3,0,4,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,3,0,0,0
0,0,0,0,0,0
0,2,0,0,0,0
0,0,0,0,4,1
0,0,0,3,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5,2.00687,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,7,0,1,3
0,0,0,0,0.25,0.875
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,9,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,3
3,0,0,0,0,0
0,0,0,0,0,0
0,5,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,3,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
0,3,10,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
23.5361,26.3629,36.1818,52.5443,29.9434,23.9946
0,0,0,0,3,0
0,0,12,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4,2,0,0,0,0
0,0,1,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,4,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,4,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,3,0
0,0.0949223,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,1,0,0
0,0,0,0,0,0
0,0,16,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,2.99052,1.36259,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,5,0,0,3,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,1.73359,1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1,0,1,4,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.54013
29,5,23,6,1,38
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,1,0
0,0,2,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,10
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.843002,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,3.03704,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,5.49383,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,2,0
0,0,0,0,0,0
0,4.56247,0,9.11652,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5,0,0,0,4,0
0,0,0,0,0,0
0,0,0,0,0,0
1,0,0,0,0,0
0,7,0,0,0,0
0,3,5,0,0,0
0,0,0,2,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,2.5,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,3,0,0,0
0,0,0,0,0.25,0.875
0,0,0,0,0,0
10.3704,0,0,0,0,0
1.27623,4.56247,1.8207,9.11652,10.9347,6.78009
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,4
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5.5,3.5,1,1.5,2,7
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1,6,0,0,0
1.27623,4.56247,1.8207,9.11652,10.9347,6.78009
0,0,0,0,0,0
0,0,0,0.0186069,0.13881,0
0,0,0,0,0,0
0,0,0,0,0,0
8.80958,0,0,2.99052,1.36259,0
0,0,0,0,0,0
0,0,0,0.75,0,0
0,0,0,0,0,1
0,0,0,0,0,0
0,0,0,0,0,1
0,0,0,0,0,0
3,3,3,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,1,1,0,0
0,0,0,0,3.63018,0
23.5361,26.3629,36.1818,52.5443,29.9434,23.9946
0,0,0,7.13174e-5,0,0.973069
0,3.5,0,0,0,0
0,0,0,0,0,1
0,0.5,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1,2,0,0,3
0,0,0,0,0,0
0,0,3,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,9,0
0,0,0,0,0,0
